subj_id,cr,fa,hit,miss,zhr,zfa,dprime,crit
S39,66,34,32,68,-0.467698799,-0.412463129,-0.05523567,0.412463129
S40,44,56,40,60,-0.253347103,0.150969215,-0.404316319,-0.150969215
S01,64,36,56,44,0.150969215,-0.358458793,0.509428009,0.358458793
S02,58,42,12,88,-1.174986792,-0.201893479,-0.973093313,0.201893479
S03,47,53,32,68,-0.467698799,0.075269862,-0.542968661,-0.075269862
S04,10,90,76,24,0.706302563,1.281551566,-0.575249003,-1.281551566
S05,75,25,31,69,-0.495850347,-0.67448975,0.178639403,0.67448975
S06,18,82,82,18,0.915365088,0.915365088,0,-0.915365088
S07,57,43,29,71,-0.55338472,-0.176374165,-0.377010555,0.176374165
S08,65,35,43,57,-0.176374165,-0.385320466,0.208946302,0.385320466
S09,45,55,68,32,0.467698799,0.125661347,0.342037452,-0.125661347
S10,89,11,22,78,-0.772193214,-1.22652812,0.454334906,1.22652812
S11,65,35,49,51,-0.025068908,-0.385320466,0.360251558,0.385320466
S12,26,74,65,35,0.385320466,0.643345405,-0.258024939,-0.643345405
S13,47,53,18,82,-0.915365088,0.075269862,-0.99063495,-0.075269862
S14,69,31,44,56,-0.150969215,-0.495850347,0.344881132,0.495850347
S15,39,61,61,39,0.279319034,0.279319034,0,-0.279319034
S16,51,49,42,58,-0.201893479,-0.025068908,-0.176824571,0.025068908
S17,59,41,54,46,0.100433721,-0.227544977,0.327978697,0.227544977
S18,62,38,61,39,0.279319034,-0.305480788,0.584799823,0.305480788
S19,59,41,48,52,-0.050153583,-0.227544977,0.177391393,0.227544977
S20,61,39,30,70,-0.524400513,-0.279319034,-0.245081478,0.279319034
S21,73,27,35,65,-0.385320466,-0.612812991,0.227492525,0.612812991
S22,53,47,52,48,0.050153583,-0.075269862,0.125423446,0.075269862
S23,40,60,41,59,-0.227544977,0.253347103,-0.48089208,-0.253347103
S24,33,67,22,78,-0.772193214,0.439913166,-1.21210638,-0.439913166
S25,69,31,49,51,-0.025068908,-0.495850347,0.470781439,0.495850347
S26,22,78,63,37,0.331853346,0.772193214,-0.440339868,-0.772193214
S27,53,47,61,39,0.279319034,-0.075269862,0.354588897,0.075269862
S28,55,45,27,73,-0.612812991,-0.125661347,-0.487151644,0.125661347
S29,39,61,43,57,-0.176374165,0.279319034,-0.455693199,-0.279319034
S30,34,66,47,53,-0.075269862,0.412463129,-0.487732992,-0.412463129
S31,62,38,41,59,-0.227544977,-0.305480788,0.077935811,0.305480788
S32,95,5,28,72,-0.582841507,-1.644853627,1.06201212,1.644853627
S33,28,72,35,65,-0.385320466,0.582841507,-0.968161974,-0.582841507
S34,57,43,51,49,0.025068908,-0.176374165,0.201443073,0.176374165
S35,60,40,51,49,0.025068908,-0.253347103,0.278416011,0.253347103
S36,88,12,38,62,-0.305480788,-1.174986792,0.869506004,1.174986792
S37,69,31,38,62,-0.305480788,-0.495850347,0.190369559,0.495850347
S38,25,75,55,45,0.125661347,0.67448975,-0.548828403,-0.67448975
S39,56,44,68,32,0.467698799,-0.150969215,0.618668015,0.150969215
S40,47,53,48,52,-0.050153583,0.075269862,-0.125423446,-0.075269862
S01,85,15,25,75,-0.67448975,-1.036433389,0.361943639,1.036433389
S02,62,38,37,63,-0.331853346,-0.305480788,-0.026372558,0.305480788
S03,71,29,16,84,-0.994457883,-0.55338472,-0.441073164,0.55338472
S04,73,27,47,53,-0.075269862,-0.612812991,0.537543129,0.612812991
S05,27,73,62,38,0.305480788,0.612812991,-0.307332203,-0.612812991
S06,54,46,23,77,-0.738846849,-0.100433721,-0.638413129,0.100433721
S07,66,34,57,43,0.176374165,-0.412463129,0.588837294,0.412463129
S08,24,76,78,22,0.772193214,0.706302563,0.065890651,-0.706302563
S09,67,33,27,73,-0.612812991,-0.439913166,-0.172899825,0.439913166
S10,35,65,26,74,-0.643345405,0.385320466,-1.028665872,-0.385320466
S11,35,65,57,43,0.176374165,0.385320466,-0.208946302,-0.385320466
S12,48,52,43,57,-0.176374165,0.050153583,-0.226527748,-0.050153583
S13,46,54,29,71,-0.55338472,0.100433721,-0.65381844,-0.100433721
S14,70,30,31,69,-0.495850347,-0.524400513,0.028550165,0.524400513
S15,75,25,36,64,-0.358458793,-0.67448975,0.316030957,0.67448975
S16,75,25,32,68,-0.467698799,-0.67448975,0.206790951,0.67448975
S17,69,31,28,72,-0.582841507,-0.495850347,-0.08699116,0.495850347
S18,72,28,32,68,-0.467698799,-0.582841507,0.115142708,0.582841507
S19,76,24,45,55,-0.125661347,-0.706302563,0.580641216,0.706302563
S20,44,56,52,48,0.050153583,0.150969215,-0.100815632,-0.150969215
S21,64,36,33,67,-0.439913166,-0.358458793,-0.081454372,0.358458793
S22,46,54,43,57,-0.176374165,0.100433721,-0.276807885,-0.100433721
S23,30,70,47,53,-0.075269862,0.524400513,-0.599670375,-0.524400513
S24,60,40,63,37,0.331853346,-0.253347103,0.58520045,0.253347103
S25,64,36,58,42,0.201893479,-0.358458793,0.560352272,0.358458793
S26,67,33,53,47,0.075269862,-0.439913166,0.515183028,0.439913166
S27,46,54,59,41,0.227544977,0.100433721,0.127111256,-0.100433721
S28,35,65,64,36,0.358458793,0.385320466,-0.026861673,-0.385320466
S29,71,29,24,76,-0.706302563,-0.55338472,-0.152917843,0.55338472
S30,47,53,40,60,-0.253347103,0.075269862,-0.328616965,-0.075269862
S31,72,28,15,85,-1.036433389,-0.582841507,-0.453591882,0.582841507
S32,48,52,61,39,0.279319034,0.050153583,0.229165451,-0.050153583
S33,47,53,70,30,0.524400513,0.075269862,0.449130651,-0.075269862
S34,59,41,44,56,-0.150969215,-0.227544977,0.076575761,0.227544977
S35,76,24,43,57,-0.176374165,-0.706302563,0.529928398,0.706302563
S36,33,67,57,43,0.176374165,0.439913166,-0.263539001,-0.439913166
S37,37,63,72,28,0.582841507,0.331853346,0.250988161,-0.331853346
S38,55,45,52,48,0.050153583,-0.125661347,0.17581493,0.125661347
S39,60,40,43,57,-0.176374165,-0.253347103,0.076972938,0.253347103
S40,63,37,27,73,-0.612812991,-0.331853346,-0.280959645,0.331853346
S01,69,31,23,77,-0.738846849,-0.495850347,-0.242996502,0.495850347
S02,49,51,80,20,0.841621234,0.025068908,0.816552325,-0.025068908
S03,35,65,55,45,0.125661347,0.385320466,-0.25965912,-0.385320466
S04,32,68,66,34,0.412463129,0.467698799,-0.05523567,-0.467698799
S05,22,78,60,40,0.253347103,0.772193214,-0.518846111,-0.772193214
S06,25,75,67,33,0.439913166,0.67448975,-0.234576585,-0.67448975
S07,56,44,61,39,0.279319034,-0.150969215,0.43028825,0.150969215
S08,79,21,17,83,-0.954165253,-0.806421247,-0.147744006,0.806421247
S09,40,60,27,73,-0.612812991,0.253347103,-0.866160094,-0.253347103
S10,55,45,34,66,-0.412463129,-0.125661347,-0.286801783,0.125661347
S11,63,37,35,65,-0.385320466,-0.331853346,-0.05346712,0.331853346
S12,37,63,81,19,0.877896295,0.331853346,0.546042949,-0.331853346
S13,54,46,51,49,0.025068908,-0.100433721,0.125502629,0.100433721
S14,13,87,51,49,0.025068908,1.126391129,-1.101322221,-1.126391129
S15,47,53,57,43,0.176374165,0.075269862,0.101104303,-0.075269862
S16,56,44,47,53,-0.075269862,-0.150969215,0.075699353,0.150969215
S17,42,58,57,43,0.176374165,0.201893479,-0.025519314,-0.201893479
S18,26,74,63,37,0.331853346,0.643345405,-0.311492059,-0.643345405
S19,68,32,37,63,-0.331853346,-0.467698799,0.135845453,0.467698799
S20,54,46,34,66,-0.412463129,-0.100433721,-0.312029409,0.100433721
S21,46,54,28,72,-0.582841507,0.100433721,-0.683275228,-0.100433721
S22,77,23,34,66,-0.412463129,-0.738846849,0.32638372,0.738846849
S23,81,19,8,92,-1.40507156,-0.877896295,-0.527175265,0.877896295
S24,30,70,46,54,-0.100433721,0.524400513,-0.624834233,-0.524400513
S25,10,90,71,29,0.55338472,1.281551566,-0.728166846,-1.281551566
S26,59,41,49,51,-0.025068908,-0.227544977,0.202476068,0.227544977
S27,55,45,55,45,0.125661347,-0.125661347,0.251322694,0.125661347
S28,57,43,44,56,-0.150969215,-0.176374165,0.025404949,0.176374165
S29,34,66,72,28,0.582841507,0.412463129,0.170378378,-0.412463129
S30,57,43,31,69,-0.495850347,-0.176374165,-0.319476183,0.176374165
S31,21,79,42,58,-0.201893479,0.806421247,-1.008314726,-0.806421247
S32,72,28,35,65,-0.385320466,-0.582841507,0.197521041,0.582841507
S33,24,76,61,39,0.279319034,0.706302563,-0.426983528,-0.706302563
S34,61,39,61,39,0.279319034,-0.279319034,0.558638069,0.279319034
S35,73,27,23,77,-0.738846849,-0.612812991,-0.126033858,0.612812991
S36,76,24,58,42,0.201893479,-0.706302563,0.908196042,0.706302563
S37,89,11,36,64,-0.358458793,-1.22652812,0.868069327,1.22652812
S38,45,55,62,38,0.305480788,0.125661347,0.179819441,-0.125661347
S39,45,55,36,64,-0.358458793,0.125661347,-0.48412014,-0.125661347
S40,38,62,54,46,0.100433721,0.305480788,-0.205047068,-0.305480788
S01,59,41,43,57,-0.176374165,-0.227544977,0.051170812,0.227544977
S02,19,81,70,30,0.524400513,0.877896295,-0.353495782,-0.877896295
S03,32,68,77,23,0.738846849,0.467698799,0.27114805,-0.467698799
S04,60,40,44,56,-0.150969215,-0.253347103,0.102377888,0.253347103
S05,22,78,73,27,0.612812991,0.772193214,-0.159380223,-0.772193214
S06,23,77,81,19,0.877896295,0.738846849,0.139049446,-0.738846849
S07,56,44,36,64,-0.358458793,-0.150969215,-0.207489578,0.150969215
S08,82,18,15,85,-1.036433389,-0.915365088,-0.121068302,0.915365088
S09,68,32,64,36,0.358458793,-0.467698799,0.826157592,0.467698799
S10,36,64,63,37,0.331853346,0.358458793,-0.026605447,-0.358458793
S11,25,75,90,10,1.281551566,0.67448975,0.607061815,-0.67448975
S12,47,53,70,30,0.524400513,0.075269862,0.449130651,-0.075269862
S13,56,44,38,62,-0.305480788,-0.150969215,-0.154511573,0.150969215
S14,47,53,35,65,-0.385320466,0.075269862,-0.460590329,-0.075269862
S15,35,65,80,20,0.841621234,0.385320466,0.456300767,-0.385320466
S16,61,39,55,45,0.125661347,-0.279319034,0.404980381,0.279319034
S17,44,56,22,78,-0.772193214,0.150969215,-0.92316243,-0.150969215
S18,64,36,37,63,-0.331853346,-0.358458793,0.026605447,0.358458793
S19,27,73,64,36,0.358458793,0.612812991,-0.254354198,-0.612812991
S20,69,31,46,54,-0.100433721,-0.495850347,0.395416627,0.495850347
S21,44,56,39,61,-0.279319034,0.150969215,-0.43028825,-0.150969215
S22,26,74,73,27,0.612812991,0.643345405,-0.030532414,-0.643345405
S23,61,39,56,44,0.150969215,-0.279319034,0.43028825,0.279319034
S24,49,51,60,40,0.253347103,0.025068908,0.228278195,-0.025068908
S25,55,45,51,49,0.025068908,-0.125661347,0.150730255,0.125661347
S26,56,44,21,79,-0.806421247,-0.150969215,-0.655452032,0.150969215
S27,73,27,36,64,-0.358458793,-0.612812991,0.254354198,0.612812991
S28,68,32,26,74,-0.643345405,-0.467698799,-0.175646606,0.467698799
S29,41,59,55,45,0.125661347,0.227544977,-0.10188363,-0.227544977
S30,74,26,41,59,-0.227544977,-0.643345405,0.415800429,0.643345405
S31,64,36,40,60,-0.253347103,-0.358458793,0.10511169,0.358458793
S32,51,49,36,64,-0.358458793,-0.025068908,-0.333389885,0.025068908
S33,4,96,88,12,1.174986792,1.750686071,-0.575699279,-1.750686071
S34,97,3,61,39,0.279319034,-1.880793608,2.160112643,1.880793608
S35,59,41,75,25,0.67448975,-0.227544977,0.902034727,0.227544977
S36,38,62,55,45,0.125661347,0.305480788,-0.179819441,-0.305480788
S37,41,59,50,50,0,0.227544977,-0.227544977,-0.227544977
S38,54,46,39,61,-0.279319034,-0.100433721,-0.178885314,0.100433721
S39,35,65,61,39,0.279319034,0.385320466,-0.106001432,-0.385320466
S40,25,75,80,20,0.841621234,0.67448975,0.167131483,-0.67448975
S01,60,40,40,60,-0.253347103,-0.253347103,0,0.253347103
S02,21,79,46,54,-0.100433721,0.806421247,-0.906854968,-0.806421247
S03,34,66,57,43,0.176374165,0.412463129,-0.236088965,-0.412463129
S04,33,67,54,46,0.100433721,0.439913166,-0.339479445,-0.439913166
S05,43,57,61,39,0.279319034,0.176374165,0.10294487,-0.176374165
S06,27,73,51,49,0.025068908,0.612812991,-0.587744083,-0.612812991
S07,59,41,16,84,-0.994457883,-0.227544977,-0.766912907,0.227544977
S08,48,52,39,61,-0.279319034,0.050153583,-0.329472618,-0.050153583
S09,74,26,25,75,-0.67448975,-0.643345405,-0.031144345,0.643345405
S10,31,69,63,37,0.331853346,0.495850347,-0.163997001,-0.495850347
S11,48,52,56,44,0.150969215,0.050153583,0.100815632,-0.050153583
S12,56,44,57,43,0.176374165,-0.150969215,0.32734338,0.150969215
S13,61,39,39,61,-0.279319034,-0.279319034,0,0.279319034
S14,35,65,61,39,0.279319034,0.385320466,-0.106001432,-0.385320466
S15,82,18,22,78,-0.772193214,-0.915365088,0.143171874,0.915365088
S16,16,84,70,30,0.524400513,0.994457883,-0.470057371,-0.994457883
S17,38,62,50,50,0,0.305480788,-0.305480788,-0.305480788
S18,40,60,62,38,0.305480788,0.253347103,0.052133685,-0.253347103
S19,74,26,58,42,0.201893479,-0.643345405,0.845238885,0.643345405
S20,6,94,88,12,1.174986792,1.554773595,-0.379786803,-1.554773595
S21,44,56,52,48,0.050153583,0.150969215,-0.100815632,-0.150969215
S22,53,47,51,49,0.025068908,-0.075269862,0.10033877,0.075269862
S23,51,49,60,40,0.253347103,-0.025068908,0.278416011,0.025068908
S24,80,20,16,84,-0.994457883,-0.841621234,-0.15283665,0.841621234
S25,62,38,43,57,-0.176374165,-0.305480788,0.129106623,0.305480788
S26,44,56,58,42,0.201893479,0.150969215,0.050924264,-0.150969215
S27,30,70,40,60,-0.253347103,0.524400513,-0.777747616,-0.524400513
S28,30,70,45,55,-0.125661347,0.524400513,-0.65006186,-0.524400513
S29,52,48,75,25,0.67448975,-0.050153583,0.724643334,0.050153583
S30,81,19,71,29,0.55338472,-0.877896295,1.431281015,0.877896295
S31,48,52,57,43,0.176374165,0.050153583,0.126220581,-0.050153583
S32,35,65,49,51,-0.025068908,0.385320466,-0.410389375,-0.385320466
S33,17,83,58,42,0.201893479,0.954165253,-0.752271774,-0.954165253
S34,54,46,43,57,-0.176374165,-0.100433721,-0.075940444,0.100433721
S35,13,87,79,21,0.806421247,1.126391129,-0.319969882,-1.126391129
S36,21,79,73,27,0.612812991,0.806421247,-0.193608256,-0.806421247
S37,58,42,66,34,0.412463129,-0.201893479,0.614356609,0.201893479
S38,83,17,32,68,-0.467698799,-0.954165253,0.486466454,0.954165253
S39,36,64,78,22,0.772193214,0.358458793,0.413734421,-0.358458793
S40,48,52,88,12,1.174986792,0.050153583,1.124833209,-0.050153583
S01,18,82,91,9,1.340755034,0.915365088,0.425389946,-0.915365088
S02,49,51,44,56,-0.150969215,0.025068908,-0.176038124,-0.025068908
S03,10,90,60,40,0.253347103,1.281551566,-1.028204462,-1.281551566
S04,72,28,28,72,-0.582841507,-0.582841507,0,0.582841507
S05,49,51,40,60,-0.253347103,0.025068908,-0.278416011,-0.025068908
S06,38,62,59,41,0.227544977,0.305480788,-0.077935811,-0.305480788
S07,40,60,42,58,-0.201893479,0.253347103,-0.455240582,-0.253347103
S08,44,56,69,31,0.495850347,0.150969215,0.344881132,-0.150969215
S09,79,21,51,49,0.025068908,-0.806421247,0.831490155,0.806421247
S10,65,35,45,55,-0.125661347,-0.385320466,0.25965912,0.385320466
S11,48,52,33,67,-0.439913166,0.050153583,-0.490066749,-0.050153583
S12,17,83,59,41,0.227544977,0.954165253,-0.726620277,-0.954165253
S13,55,45,39,61,-0.279319034,-0.125661347,-0.153657688,0.125661347
S14,53,47,22,78,-0.772193214,-0.075269862,-0.696923352,0.075269862
S15,15,85,43,57,-0.176374165,1.036433389,-1.212807554,-1.036433389
S16,21,79,47,53,-0.075269862,0.806421247,-0.881691109,-0.806421247
S17,70,30,54,46,0.100433721,-0.524400513,0.624834233,0.524400513
S18,54,46,50,50,0,-0.100433721,0.100433721,0.100433721
S19,48,52,37,63,-0.331853346,0.050153583,-0.38200693,-0.050153583
S20,71,29,36,64,-0.358458793,-0.55338472,0.194925926,0.55338472
S21,90,10,33,67,-0.439913166,-1.281551566,0.8416384,1.281551566
S22,72,28,50,50,0,-0.582841507,0.582841507,0.582841507
S23,62,38,35,65,-0.385320466,-0.305480788,-0.079839678,0.305480788
S24,13,87,79,21,0.806421247,1.126391129,-0.319969882,-1.126391129
S25,45,55,27,73,-0.612812991,0.125661347,-0.738474338,-0.125661347
S26,10,90,83,17,0.954165253,1.281551566,-0.327386312,-1.281551566
S27,28,72,61,39,0.279319034,0.582841507,-0.303522473,-0.582841507
S28,56,44,53,47,0.075269862,-0.150969215,0.226239078,0.150969215
S29,10,90,93,7,1.475791028,1.281551566,0.194239463,-1.281551566
S30,62,38,56,44,0.150969215,-0.305480788,0.456450004,0.305480788
S31,45,55,67,33,0.439913166,0.125661347,0.314251819,-0.125661347
S32,54,46,25,75,-0.67448975,-0.100433721,-0.57405603,0.100433721
S33,39,61,53,47,0.075269862,0.279319034,-0.204049172,-0.279319034
S34,34,66,86,14,1.080319341,0.412463129,0.667856211,-0.412463129
S35,21,79,85,15,1.036433389,0.806421247,0.230012142,-0.806421247
S36,55,45,51,49,0.025068908,-0.125661347,0.150730255,0.125661347
S37,39,61,69,31,0.495850347,0.279319034,0.216531313,-0.279319034
S38,28,72,32,68,-0.467698799,0.582841507,-1.050540306,-0.582841507
S39,50,50,67,33,0.439913166,0,0.439913166,0
S40,34,66,45,55,-0.125661347,0.412463129,-0.538124476,-0.412463129
S01,34,66,44,56,-0.150969215,0.412463129,-0.563432345,-0.412463129
S02,54,46,39,61,-0.279319034,-0.100433721,-0.178885314,0.100433721
S03,36,64,30,70,-0.524400513,0.358458793,-0.882859306,-0.358458793
S04,35,65,53,47,0.075269862,0.385320466,-0.310050604,-0.385320466
S05,55,45,48,52,-0.050153583,-0.125661347,0.075507763,0.125661347
S06,61,39,36,64,-0.358458793,-0.279319034,-0.079139759,0.279319034
S07,25,75,79,21,0.806421247,0.67448975,0.131931497,-0.67448975
S08,34,66,59,41,0.227544977,0.412463129,-0.184918153,-0.412463129
S09,35,65,72,28,0.582841507,0.385320466,0.197521041,-0.385320466
S10,37,63,59,41,0.227544977,0.331853346,-0.10430837,-0.331853346
S11,61,39,33,67,-0.439913166,-0.279319034,-0.160594131,0.279319034
S12,55,45,56,44,0.150969215,-0.125661347,0.276630562,0.125661347
S13,90,10,16,84,-0.994457883,-1.281551566,0.287093682,1.281551566
S14,63,37,56,44,0.150969215,-0.331853346,0.482822562,0.331853346
S15,24,76,64,36,0.358458793,0.706302563,-0.34784377,-0.706302563
S16,42,58,76,24,0.706302563,0.201893479,0.504409084,-0.201893479
S17,75,25,54,46,0.100433721,-0.67448975,0.774923471,0.67448975
S18,89,11,27,73,-0.612812991,-1.22652812,0.613715129,1.22652812
S19,66,34,46,54,-0.100433721,-0.412463129,0.312029409,0.412463129
S20,63,37,23,77,-0.738846849,-0.331853346,-0.406993503,0.331853346
S21,69,31,31,69,-0.495850347,-0.495850347,0,0.495850347
S22,22,78,71,29,0.55338472,0.772193214,-0.218808495,-0.772193214
S23,7,93,96,4,1.750686071,1.475791028,0.274895043,-1.475791028
S24,61,39,46,54,-0.100433721,-0.279319034,0.178885314,0.279319034
S25,93,7,28,72,-0.582841507,-1.475791028,0.892949521,1.475791028
S26,57,43,44,56,-0.150969215,-0.176374165,0.025404949,0.176374165
S27,32,68,75,25,0.67448975,0.467698799,0.206790951,-0.467698799
S28,59,41,28,72,-0.582841507,-0.227544977,-0.355296531,0.227544977
S29,58,42,54,46,0.100433721,-0.201893479,0.3023272,0.201893479
S30,55,45,32,68,-0.467698799,-0.125661347,-0.342037452,0.125661347
S31,28,72,78,22,0.772193214,0.582841507,0.189351707,-0.582841507
S32,37,63,68,32,0.467698799,0.331853346,0.135845453,-0.331853346
S33,36,64,45,55,-0.125661347,0.358458793,-0.48412014,-0.358458793
S34,35,65,55,45,0.125661347,0.385320466,-0.25965912,-0.385320466
S35,27,73,86,14,1.080319341,0.612812991,0.46750635,-0.612812991
S36,42,58,89,11,1.22652812,0.201893479,1.024634641,-0.201893479
S37,61,39,44,56,-0.150969215,-0.279319034,0.128349819,0.279319034
S38,19,81,58,42,0.201893479,0.877896295,-0.676002816,-0.877896295
S39,84,16,8,92,-1.40507156,-0.994457883,-0.410613677,0.994457883
S40,52,48,82,18,0.915365088,-0.050153583,0.965518671,0.050153583
S01,74,26,9,91,-1.340755034,-0.643345405,-0.697409628,0.643345405
S02,67,33,36,64,-0.358458793,-0.439913166,0.081454372,0.439913166
S03,75,25,28,72,-0.582841507,-0.67448975,0.091648243,0.67448975
S04,53,47,48,52,-0.050153583,-0.075269862,0.025116279,0.075269862
S05,26,74,69,31,0.495850347,0.643345405,-0.147495058,-0.643345405
S06,20,80,46,54,-0.100433721,0.841621234,-0.942054954,-0.841621234
S07,35,65,44,56,-0.150969215,0.385320466,-0.536289682,-0.385320466
S08,52,48,51,49,0.025068908,-0.050153583,0.075222492,0.050153583
S09,62,38,13,87,-1.126391129,-0.305480788,-0.820910341,0.305480788
S10,70,30,19,81,-0.877896295,-0.524400513,-0.353495782,0.524400513
S11,79,21,58,42,0.201893479,-0.806421247,1.008314726,0.806421247
S12,29,71,51,49,0.025068908,0.55338472,-0.528315811,-0.55338472
S13,51,49,43,57,-0.176374165,-0.025068908,-0.151305257,0.025068908
S14,72,28,21,79,-0.806421247,-0.582841507,-0.22357974,0.582841507
S15,45,55,55,45,0.125661347,0.125661347,0,-0.125661347
S16,61,39,45,55,-0.125661347,-0.279319034,0.153657688,0.279319034
S17,37,63,43,57,-0.176374165,0.331853346,-0.508227511,-0.331853346
S18,38,62,70,30,0.524400513,0.305480788,0.218919725,-0.305480788
S19,63,37,41,59,-0.227544977,-0.331853346,0.10430837,0.331853346
S20,14,86,97,3,1.880793608,1.080319341,0.800474267,-1.080319341
S21,78,22,32,68,-0.467698799,-0.772193214,0.304494415,0.772193214
S22,71,29,55,45,0.125661347,-0.55338472,0.679046066,0.55338472
S23,55,45,40,60,-0.253347103,-0.125661347,-0.127685756,0.125661347
S24,21,79,86,14,1.080319341,0.806421247,0.273898094,-0.806421247
S25,49,51,24,76,-0.706302563,0.025068908,-0.731371471,-0.025068908
S26,33,67,40,60,-0.253347103,0.439913166,-0.693260269,-0.439913166
S27,32,68,55,45,0.125661347,0.467698799,-0.342037452,-0.467698799
S28,75,25,21,79,-0.806421247,-0.67448975,-0.131931497,0.67448975
S29,64,36,46,54,-0.100433721,-0.358458793,0.258025073,0.358458793
S30,70,30,52,48,0.050153583,-0.524400513,0.574554096,0.524400513
